SAMPLE,HAPLOTYPE,CGI_chr1_609358_611269,CGI_chr1_778604_779167,CGI_chr1_827036_828065,CGI_chr1_869818_870248,CGI_chr1_908919_910503,CGI_chr1_919385_919593,CGI_chr1_933952_934964,CGI_chr1_935577_935956,CGI_chr1_936259_936492,CGI_chr1_940225_942983,CGI_chr1_950976_951222,CGI_chr1_976046_979425,CGI_chr1_984346_984547,CGI_chr1_998007_1002030,CGI_chr1_1013290_1013514,CGI_chr1_1013949_1014471,CGI_chr1_1028415_1029127,CGI_chr1_1046772_1047131,CGI_chr1_1048826_1049049,CGI_chr1_1054894_1055314,CGI_chr1_1059056_1059923,CGI_chr1_1080679_1080980,CGI_chr1_1081483_1082059,CGI_chr1_1082719_1083010,CGI_chr1_1084438_1084646,CGI_chr1_1087763_1087967,CGI_chr1_1088695_1089234,CGI_chr1_1090997_1091245,CGI_chr1_1092129_1092350,CGI_chr1_1110664_1110960,CGI_chr1_1115135_1117065,CGI_chr1_1157831_1158096,CGI_chr1_1162663_1165204,CGI_chr1_1173934_1174765,CGI_chr1_1197447_1197838,CGI_chr1_1200980_1201776,CGI_chr1_1206290_1206770,CGI_chr1_1210188_1210498,CGI_chr1_1211328_1211534,CGI_chr1_1213675_1214144,CGI_chr1_1217142_1217754,CGI_chr1_1218404_1219039,CGI_chr1_1222937_1223222,CGI_chr1_1255142_1255419,CGI_chr1_1286017_1294783,CGI_chr1_1296481_1298279,CGI_chr1_1307020_1309805,CGI_chr1_1312606_1313113,CGI_chr1_1318942_1319168,CGI_chr1_1324263_1325255,CGI_chr1_1332055_1333606,CGI_chr1_1336045_1336694,CGI_chr1_1338106_1340460,CGI_chr1_1354327_1355746,CGI_chr1_1387264_1387544,CGI_chr1_1398691_1400222,CGI_chr1_1419779_1420620,CGI_chr1_1426180_1426407,CGI_chr1_1430792_1431014,CGI_chr1_1509208_1509469,CGI_chr1_1529128_1529426,CGI_chr1_1537727_1537962,CGI_chr1_1539582_1541289,CGI_chr1_1561381_1561606,CGI_chr1_1574102_1575367,CGI_chr1_1639975_1640670,CGI_chr1_1645016_1645234,CGI_chr1_1658612_1659481,CGI_chr1_1676459_1676804,CGI_chr1_1739317_1739662,CGI_chr1_1745362_1746894,CGI_chr1_1753934_1754532,CGI_chr1_1760328_1760624,CGI_chr1_1777955_1779143,CGI_chr1_1782200_1782702,CGI_chr1_1908519_1909162,CGI_chr1_1927807_1928084,CGI_chr1_1943276_1943576,CGI_chr1_1944178_1944438,CGI_chr1_1954905_1955431,CGI_chr1_1964975_1965189,CGI_chr1_2049812_2051773,CGI_chr1_2109558_2109863,CGI_chr1_2121722_2124405,CGI_chr1_2132343_2132613,CGI_chr1_2133189_2133740,CGI_chr1_2280581_2282442,CGI_chr1_2290759_2291130,CGI_chr1_2300871_2301178,CGI_chr1_2303869_2304228,CGI_chr1_2305003_2307630,CGI_chr1_2317876_2318195,CGI_chr1_2326658_2326984,CGI_chr1_2327625_2327887,CGI_chr1_2331745_2332031,CGI_chr1_2334568_2334993,CGI_chr1_2344919_2345218,CGI_chr1_2372720_2372937,CGI_chr1_2384914_2385310,CGI_chr1_2402111_2402733
HBCC_81998_FTX,H2,97.47023392,NA,0.0,8.6176,53.93586957,71.361875,5.062717391,10.86333333,29.48157895,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.49578947,95.53107143,1.177843137,46.94266667,NA,99.394,99.48733333,93.09368421,NA,NA,87.43333333,62.07708333,NA,NA,NA,54.36339286,96.6425,2.401960784,6.451886792,94.6136,NA,NA,NA,95.18511628,NA,97.168,NA,89.085,NA,NA,NA,0.0,NA,NA,96.22926667,43.89295082,NA,NA,NA,NA,NA,NA,NA,79.02142857,11.04409326,95.416875,0.3586060606,97.70543478,52.24652174,0.2090322581,97.77307692,NA,NA,96.29688889,96.93318182,1.209440994,NA,1.388888889,NA,NA,20.26434783,88.98465116,NA,10.18769953,97.84090909,NA,37.8365,0.8535849057,97.96448052,NA,NA,NA,NA,NA,87.08363636,96.80541667,93.9415,97.10833333,95.48041667,97.78875,69.76722222,NA
HBCC_81999_FTX,H1,91.25836257,0.0,0.08196721311,4.2404,57.59564103,80.713125,2.963146067,3.738888889,31.067,1.222392857,86.40882353,75.69340807,6.762,8.971531532,0.0,75.542,91.3475,95.4288,90.12888889,83.79777778,0.7694117647,44.516,92.361,97.88533333,95.946,93.45631579,97.52681818,99.3335,94.06944444,97.4,1.018937198,5.0196,71.64333333,41.00578947,97.1075,1.458173077,8.430925926,88.1828,89.813125,74.68184211,88.65679487,81.13136364,92.88689655,95.556,79.89381877,73.55010204,3.511137026,90.62388889,84.20277778,0.1585365854,74.0025,75.154,89.68253247,25.58340659,89.446,0.07041916168,25.29371681,60.7,74.37833333,93.83117647,97.88869565,63.27047619,6.816701031,96.125625,0.2053012048,97.91282609,71.90083333,0.0664893617,66.46851852,73.31555556,0.1198125,96.46666667,95.14090909,0.8736645963,6.847777778,2.539871795,82.76681818,80.452,12.83956522,85.85090909,75.09470588,11.43671111,95.07681818,95.53226087,24.048,2.304444444,94.20110465,1.0136,39.33956522,57.77566667,68.24468293,98.06740741,92.64954545,96.83833333,98.68675,94.76133333,100.0,90.843125,57.17166667,84.29906977
HBCC_81999_FTX,H2,88.74481928,NA,0.1870588235,5.8212,51.25649351,86.9925,8.32,16.79444444,37.31631579,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.22578947,96.45769231,1.430588235,16.9985,NA,93.39566667,96.56933333,90.83526316,NA,NA,96.25777778,64.3528,NA,NA,NA,35.95931034,90.296,2.437428571,6.465272727,92.496,NA,NA,NA,91.57976744,NA,96.68458333,NA,72.06878788,NA,NA,NA,0.1968292683,NA,NA,90.88480519,24.24551913,NA,NA,NA,NA,NA,95.96315789,NA,86.51380952,9.011134021,97.294375,0.0978313253,92.65822222,85.45875,0.0,83.48074074,NA,NA,88.96361702,93.71409091,0.3806875,NA,1.817051282,NA,NA,21.94521739,76.11395349,NA,10.20111111,100.0,NA,16.675,2.232407407,95.55162011,NA,NA,NA,NA,NA,80.31318182,96.79375,86.7985,90.192,99.38958333,98.478125,54.67810811,NA
HBCC_82001_FTX,H1,98.85929825,0.09266666667,0.04166666667,7.067,56.7652795,83.024375,5.135652174,8.485555556,35.38421053,1.600106762,91.59111111,70.77629956,5.730666667,8.258130631,2.124117647,67.98828571,91.66814815,99.00961538,97.24105263,98.15111111,1.722843137,8.5305,91.73153846,97.65333333,96.64133333,87.70578947,98.75272727,99.375,99.53722222,83.2056,1.148888889,2.1092,82.23566667,32.45457627,98.739,1.076190476,9.180545455,91.2232,98.22125,72.72026316,99.17948718,96.59681818,99.11172414,96.7504,81.37134106,83.20602041,5.524882353,92.62055556,92.64176471,0.1313114754,74.53741379,91.79980392,96.89019481,30.80153005,99.5,0.2813173653,13.76309735,47.66947368,26.80611111,96.16315789,97.68,77.96619048,10.64268041,98.37,0.03787878788,98.98565217,91.60791667,0.07515789474,86.37851852,96.09962963,0.09925,97.30395833,98.56772727,1.044339623,18.31431818,2.165512821,90.12727273,97.65,14.88434783,89.78348837,89.49222222,9.091066667,97.97727273,97.81337079,27.059,3.305,99.43705882,0.3203846154,58.30782609,76.99965517,72.72273171,97.78740741,73.58227273,98.56541667,99.51025,95.15466667,99.10125,96.868125,46.35666667,79.74488372
HBCC_82001_FTX,H2,98.86309942,NA,0.0,5.2402,65.32686747,89.31375,6.017272727,4.84037037,30.3415,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.39842105,95.37814815,0.4242156863,28.82,NA,98.29233333,96.66933333,92.34842105,NA,NA,98.91388889,75.47391304,NA,NA,NA,35.6259322,98.89925,0.7442857143,12.88727273,90.7124,NA,NA,NA,96.28727273,NA,96.8952,NA,92.138125,NA,NA,NA,0.0512295082,NA,NA,94.515,27.39076503,NA,NA,NA,NA,NA,94.75842105,NA,75.76571429,6.939639175,96.666875,0.0,99.29565217,86.785,0.08768421053,91.31296296,NA,NA,95.03229167,99.01863636,0.2194375,NA,2.359615385,NA,NA,3.15952381,95.70630435,NA,8.036044444,98.55695652,NA,20.7945,1.175185185,99.46739394,NA,NA,NA,NA,NA,85.70608696,97.69875,93.244,99.24633333,99.54833333,98.371875,61.61378378,NA
HBCC_82002_FTX,H1,93.91038462,0.0,0.0993442623,3.1766,56.28616352,79.70375,6.872432432,6.516296296,19.383,1.43625,96.02882353,71.7321267,8.412,5.809709821,0.2289473684,67.95771429,89.41264151,97.49923077,90.82315789,95.30925926,0.5662745098,8.237,92.54925,97.80233333,96.862,85.51421053,97.50302326,99.0345,99.63555556,77.05166667,0.8664251208,3.67,86.3741989,58.66701754,96.84475,1.108571429,16.09727273,97.5084,98.188125,64.91421053,96.7661039,94.74090909,99.07758621,91.536,82.96146538,86.02180952,4.784152047,94.06388889,92.99294118,0.2110655738,85.96568966,85.43823529,93.79090909,37.18191257,97.1552,0.06179640719,37.3059292,37.54894737,20.565,93.26,98.8126087,95.06,12.97551546,95.47375,0.04301204819,97.276,88.98666667,0.1314736842,77.00555556,97.42740741,0.03496855346,96.95083333,95.90545455,0.4080745342,8.740666667,2.20025641,88.09363636,97.1872,23.07913043,89.28272727,91.76888889,9.525840708,99.56318182,99.15338583,24.9725,0.5022222222,96.58938547,2.6888,79.44608696,92.60133333,88.61936585,98.50555556,84.075,97.17916667,96.528,98.44275862,99.21875,96.12875,74.29055556,87.35116279
HBCC_82002_FTX,H2,93.27892308,NA,0.04778688525,10.2084,54.20179487,81.3525,2.579891304,2.162962963,20.40105263,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.43789474,97.93464286,0.8279411765,29.4335,NA,97.16133333,92.40533333,94.35842105,NA,NA,94.80166667,81.7836,NA,NA,NA,50.33581818,95.40325,1.214571429,4.596545455,98.38166667,NA,NA,NA,93.80977273,NA,98.1676,NA,81.55063636,NA,NA,NA,0.2453658537,NA,NA,95.61915584,41.92114754,NA,NA,NA,NA,NA,96.56842105,NA,80.74285714,12.37716495,95.915625,0.04988023952,98.08478261,86.71,0.03936170213,83.40148148,NA,NA,97.21270833,94.64772727,0.2790062112,NA,2.092727273,NA,NA,24.61826087,87.294,NA,8.900353982,98.56086957,NA,28.924,1.966481481,98.54619318,NA,NA,NA,NA,NA,74.06136364,96.79083333,99.0885,97.83137931,99.08958333,92.7025,68.5027027,NA
HBCC_82003_FTX,H1,97.9877193,0.0,0.09258333333,5.4326,51.01270833,92.616875,1.515869565,0.9022222222,33.6945,0.8656785714,95.91055556,76.50018018,14.08,9.777042889,0.6944444444,74.18057143,79.07183673,99.02307692,96.56578947,98.79964286,1.282352941,13.618,87.238,96.76833333,96.204,77.87526316,99.08181818,98.706,99.65277778,57.512,0.565410628,5.87,86.17505495,69.75596154,96.1125,1.338095238,9.698909091,94.7852,100.0,87.68105263,82.50714286,95.73590909,97.95551724,87.500625,76.57066414,73.86222222,4.595808383,92.0834375,100.0,0.3709016393,76.63903509,86.61529412,95.49811688,28.61868852,100.0,0.1957831325,11.74911504,72.60777778,63.66666667,94.56578947,88.97434783,61.40285714,7.43871134,97.22375,0.0,97.24608696,89.94916667,0.0,97.61888889,81.82851852,0.1646583851,95.22152174,94.75454545,0.5553125,2.841363636,2.286282051,92.00181818,94.0892,5.861904762,93.61326087,93.03333333,7.903022222,98.86363636,99.28571429,16.215,0.0,98.6225,4.816,33.4352381,74.438,82.8478607,98.44185185,98.2126087,97.63083333,99.15975,97.18766667,98.55333333,96.96375,46.35675676,94.39046512
HBCC_82003_FTX,H2,92.09169591,NA,0.09258333333,4.1944,50.94104895,86.041875,9.444375,11.94851852,31.51526316,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.06105263,88.92666667,1.557156863,6.227,NA,98.10033333,88.47866667,84.15105263,NA,NA,100.0,84.4272,NA,NA,NA,42.2,97.27175,1.514952381,5.987818182,97.0476,NA,NA,NA,92.98522727,NA,94.8572,NA,90.39702381,NA,NA,NA,0.0,NA,NA,95.54522876,31.92191257,NA,NA,NA,NA,NA,89.58368421,NA,94.6665,7.767731959,95.83375,0.0,97.83956522,71.0525,0.05263157895,81.41074074,NA,NA,96.045625,100.0,0.52,NA,2.646025641,NA,NA,20.04173913,92.72488372,NA,7.389237668,97.48363636,NA,22.0795,2.524444444,97.65895105,NA,NA,NA,NA,NA,95.5552381,97.10130435,85.207,95.80259259,100.0,97.42875,69.82756757,NA
HBCC_82004_FTX,H1,98.09290123,0.08766666667,0.07254098361,6.1104,60.135,92.565,2.482666667,0.0,28.778,0.81575,91.82555556,74.4041629,9.404,7.296779279,2.017058824,79.87057143,95.61462963,99.61538462,95.04157895,98.93925926,0.2017647059,55.593,96.2995,97.808,99.07933333,98.39421053,93.08863636,98.715,99.53722222,78.9324,0.9870873786,0.0,91.80571429,60.48859649,99.245,2.061238095,12.21090909,98.8332,100.0,77.604375,98.04815789,96.24023256,96.46931034,96.1568,82.01873582,85.59408163,6.591710914,93.97388889,89.72705882,0.1260655738,86.48060345,93.04784314,96.56441558,41.91491803,97.808,0.03520958084,36.46159292,17.51736842,2.679444444,96.76210526,97.92869565,91.86047619,14.62350515,97.291875,0.06692771084,98.03391304,89.1275,0.1653763441,91.33222222,91.31185185,0.07596273292,97.24541667,99.03909091,0.5845962733,6.390444444,2.141298701,88.71863636,96.2548,31.20521739,96.77217391,90.98333333,11.24137168,98.56409091,98.607125,39.3705,1.157407407,94.37508876,2.0692,68.69478261,80.81166667,92.20253659,99.29296296,63.01227273,97.66458333,92.81179487,97.29566667,98.99695652,92.503125,74.24432432,85.79162791
HBCC_82004_FTX,H2,96.17067669,NA,0.1010743802,2.7566,54.86526667,89.731875,2.133369565,2.550769231,59.2885,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.67684211,98.77964286,0.344950495,53.26789474,NA,99.213,100.0,92.78368421,NA,NA,99.18555556,94.892,NA,NA,NA,76.3075,98.91775,2.189230769,14.68555556,93.63,NA,NA,NA,96.39272727,NA,97.8792,NA,86.08206186,NA,NA,NA,0.0,NA,NA,96.39012987,54.56697802,NA,NA,NA,NA,NA,93.14842105,NA,86.67952381,13.60489691,84.865,0.04018072289,98.50869565,89.77375,0.0,97.32518519,NA,NA,98.17770833,98.88818182,1.393478261,NA,2.242692308,NA,NA,20.57217391,92.39511628,NA,8.760844444,98.75227273,NA,30.758,1.963518519,99.57047337,NA,NA,NA,NA,NA,74.03181818,96.26458333,93.763,96.661,99.59125,95.370625,88.67783784,NA
HBCC_82005_FTX,H1,97.47807018,0.0,0.0,6.6476,53.53006993,77.048125,5.21010989,14.37296296,52.8085,0.9835483871,98.22888889,77.24516529,14.20071429,8.880358744,0.0,84.97085714,91.86244898,97.065,91.67473684,97.98555556,0.2762745098,17.3745,98.18692308,98.01607143,99.16666667,98.42105263,98.13772727,100.0,100.0,82.2972,0.4863768116,7.5388,90.06211111,44.34491525,97.69675,1.950285714,21.99963636,88.7,99.519375,83.15763158,97.19909091,97.59363636,98.93586207,98.1012,85.68972492,82.9086,4.615659824,93.76666667,97.97166667,0.1786178862,88.09309735,95.52509804,95.10162338,34.9584153,98.6484,0.1025748503,14.26247788,47.16,21.78555556,94.16842105,96.49782609,88.4152381,8.254020619,98.85125,0.0693373494,99.27804348,67.7875,0.1336842105,92.53518519,99.46814815,0.095875,93.68666667,98.75,0.335125,12.06022727,3.08,71.79263158,91.1188,26.34782609,84.28418605,85.47352941,11.9870354,98.08772727,99.08137255,27.1745,1.639444444,96.11251748,2.104615385,45.93304348,71.11689655,80.48,99.29296296,90.69409091,99.18958333,93.11075,97.96466667,98.57791667,99.431875,76.18166667,88.02488372
HBCC_82005_FTX,H2,98.58935673,NA,0.04595041322,12.1408,43.75104,86.665625,3.067362637,16.15962963,54.45947368,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.59894737,97.4744,1.27,56.84933333,NA,97.46566667,98.97466667,86.67157895,NA,NA,99.07388889,62.0856,NA,NA,NA,45.67694915,97.91975,1.054571429,7.255272727,86.7192,NA,NA,NA,97.39,NA,98.2624,NA,84.99742574,NA,NA,NA,0.05422764228,NA,NA,90.5988961,25.50699454,NA,NA,NA,NA,NA,93.36473684,NA,84.70428571,8.687474227,95.184375,0.0463253012,97.96847826,95.44458333,0.1181914894,92.15666667,NA,NA,90.30958333,99.22090909,0.564591195,NA,2.881794872,NA,NA,23.56727273,95.32086957,NA,8.506460177,98.53,NA,24.789,1.080185185,99.61133858,NA,NA,NA,NA,NA,95.50565217,98.88875,80.5795,96.991,100.0,95.245625,45.73138889,NA
HBCC_82006_FTX,H1,NA,0.0695,0.1004166667,4.9158,53.14761905,89.635,5.903369565,11.08666667,43.50631579,0.6579285714,97.12611111,77.53859504,10.13466667,9.498685969,0.0,66.44285714,79.72716981,97.79461538,80.63684211,96.51964286,0.4500980392,39.42375,90.7115,98.656,95.808,85.04166667,97.11,99.8215,99.78611111,65.99666667,0.835942029,4.8216,82.14668508,41.78813559,97.142,1.828761905,11.48203704,81.1196,92.266875,66.68631579,86.61076923,95.01681818,87.43142857,96.7928,85.8445705,95.60445545,6.095760234,94.06611111,95.74,0.09106557377,88.95344828,86.0127451,94.91941558,30.65338798,98.6016,0.1416766467,19.81946903,68.56777778,59.02941176,94.29421053,94.70434783,92.83857143,11.21953608,97.2525,0.1287951807,98.72266667,91.25782609,0.2128723404,79.88888889,93.16407407,0.1571875,95.49645833,96.16863636,0.1797515528,6.947333333,2.627179487,93.15590909,97.9364,15.84521739,97.48804348,94.10444444,8.847433628,97.67454545,99.41830986,23.313,3.803703704,98.1119863,2.833846154,34.97347826,73.88833333,65.09785366,99.57269231,92.66409091,92.80916667,71.18975,92.904,97.69625,95.909375,68.69166667,75.87093023
HBCC_82006_FTX,H2,95.36346154,NA,0.1830833333,6.1706,44.53793651,89.683125,3.033695652,5.942962963,51.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.685,86.795,0.1634313725,32.66,NA,98.39633333,93.872,77.90578947,NA,NA,98.88444444,85.53,NA,NA,NA,42.17694915,95.5875,2.509142857,12.20944444,95.062,NA,NA,NA,96.37795455,NA,97.202,NA,78.36086538,NA,NA,NA,0.1859504132,NA,NA,87.70597403,20.64005464,NA,NA,NA,NA,NA,NA,NA,63.46,13.01854922,97.96875,0.05048484848,98.23043478,63.74416667,0.0,79.86111111,NA,NA,85.85458333,97.81909091,0.8410691824,NA,2.884615385,NA,NA,41.95045455,91.26139535,NA,8.069026549,99.28318182,NA,65.2875,3.141296296,98.75579882,NA,NA,NA,NA,NA,94.49043478,99.13,89.0383871,95.23733333,98.65916667,97.0575,60.76111111,NA
HBCC_82007_FTX,H1,96.12163743,0.0,0.1086065574,6.419,47.74131034,89.350625,3.94673913,8.903703704,63.2325,1.694929078,94.00611111,74.31995968,14.77066667,13.7282774,0.6984210526,54.15971429,85.79622642,97.32115385,93.32421053,95.58785714,0.4374509804,18.5135,98.088,96.61666667,99.25933333,94.88789474,98.96116279,98.3665,99.08722222,73.00708333,0.5215942029,3.5396,87.22758242,50.89368421,97.34675,1.405142857,6.191666667,95.6775,95.27875,75.07526316,94.40818182,95.84604651,98.805,95.528,81.59817152,78.11734043,5.041994135,93.94305556,94.61666667,0.03536585366,87.19140351,94.01387755,94.53019481,22.38398907,98.1644,0.05443113772,27.64548673,69.42473684,37.88235294,96.65,95.77173913,78.21904762,7.255360825,98.4375,0.4115060241,96.54956522,81.92958333,0.05914893617,87.51962963,90.51740741,0.164625,95.22488889,97.53363636,0.851375,5.625111111,2.637051282,86.25714286,91.9936,14.15347826,88.85431818,84.95055556,9.790663717,96.73363636,98.29118644,24.5555,2.958333333,97.70883871,2.666538462,37.92608696,51.77827586,61.61663415,98.03740741,85.39227273,98.47708333,94.365,95.11133333,98.57125,95.0725,80.66081081,88.3855814
HBCC_82007_FTX,H2,96.1428655,NA,0.22625,8.4356,60.25462025,92.511875,4.608111111,7.581111111,47.8295,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.47315789,91.81392857,0.2069607843,37.633,NA,99.21033333,94.63,89.16842105,NA,NA,97.54055556,57.23,NA,NA,NA,33.63881356,96.00333333,1.221923077,7.788518519,84.5688,NA,NA,NA,96.40681818,NA,91.4348,NA,84.06592233,NA,NA,NA,0.0,NA,NA,95.31201299,45.82639344,NA,NA,NA,NA,NA,90.31210526,NA,84.18666667,9.093659794,98.91125,0.2420481928,94.24630435,81.90333333,0.1430526316,84.17814815,NA,NA,93.53553191,98.64454545,0.2636645963,NA,2.312051282,NA,NA,11.93434783,96.88347826,NA,9.746460177,97.14782609,NA,32.0505,4.078333333,98.90076389,NA,NA,NA,NA,NA,87.51217391,99.32291667,84.98794118,94.823,94.295,96.22,67.60837838,NA
HBCC_82008_FTX,H1,98.5251497,0.09266666667,0.0,5.7382,56.42092715,94.739375,5.507582418,5.912592593,48.2335,1.41325,96.15222222,76.65671111,17.738,8.711805869,0.0,66.93171429,84.32679245,97.17923077,98.03882353,92.52428571,0.7699019608,20.8835,95.44275,99.24466667,98.29466667,83.88368421,98.68818182,99.0925,98.95833333,58.7772,1.021642512,2.7292,87.59494444,31.66694915,96.06,0.5248571429,6.634545455,86.7552,98.648125,69.22394737,86.20142857,97.36613636,99.50482759,96.2552,81.17768977,79.21663366,3.956403509,91.42972222,86.32055556,0.06772357724,78.30482456,85.3278,94.37616883,35.73132597,99.3336,0.1143113772,48.59442478,62.73315789,38.33722222,95.42684211,96.47652174,97.57238095,7.662925532,97.996875,0.06337349398,95.73244444,87.33666667,0.0,75.84037037,93.23074074,0.087125,94.07479167,93.71,0.1759627329,12.45422222,4.783589744,88.40909091,97.8984,15.00130435,94.55136364,91.72944444,9.259424779,98.89590909,97.85197802,23.858,4.046111111,94.87813953,12.285,49.39478261,77.4537931,76.09165854,95.94222222,93.07363636,99.30541667,80.17025641,96.18966667,95.87458333,95.848125,72.90783784,87.81860465
HBCC_82008_FTX,H2,98.25508772,NA,0.0,6.937,50.89470968,85.63125,22.62933333,7.22037037,34.0755,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.72368421,96.91111111,0.6040196078,26.651,NA,98.968,95.65,89.71789474,NA,NA,92.77055556,58.9188,NA,NA,NA,37.05491525,98.9575,1.979047619,8.265454545,87.9536,NA,NA,NA,89.87272727,NA,97.0092,NA,82.24523437,NA,NA,NA,0.07450819672,NA,NA,93.54512987,25.46065574,NA,NA,NA,NA,NA,99.29526316,NA,69.49428571,6.846958763,85.64875,0.07736526946,98.19847826,85.42041667,0.1594623656,91.88481481,NA,NA,94.84770833,98.48590909,1.0285625,NA,3.472820513,NA,NA,19.42173913,85.69023256,NA,8.477566372,97.37304348,NA,24.0665,2.873888889,99.41554217,NA,NA,NA,NA,NA,96.60304348,98.76375,89.357,96.69785714,98.70708333,71.950625,59.3227027,NA
HBCC_82009_FTX,H1,96.69580882,0.0,0.04859504132,5.4722,53.03213836,85.748125,7.226373626,1.315925926,25.53263158,1.06025,98.70888889,79.51283333,7.658,11.43150224,0.0,71.56942857,89.94326923,97.9572,93.24222222,96.07074074,0.5137254902,39.2735,95.08125,98.93166667,100.0,93.77052632,98.59863636,98.18,93.68,89.6404,1.760869565,3.5296,84.25430939,52.23403509,97.8435,2.940380952,7.937777778,95.9228,97.479375,76.42131579,97.57896104,90.10159091,98.40241379,98.2516,83.01571429,82.23040404,5.792719298,94.99694444,94.39944444,0.191300813,79.93587719,84.2576,94.55876623,33.07840659,92.0416,0.2450299401,26.77920354,78.89421053,41.789375,93.16157895,93.66434783,90.3147619,7.715233161,95.9725,0.139760479,98.35666667,93.76875,0.1344086022,89.07407407,97.5537037,0.0480625,92.70854167,97.25681818,0.307,7.295681818,3.097820513,94.56,98.3884,23.68086957,86.49813953,82.13277778,8.760755556,98.13363636,98.9337037,26.5845,4.741851852,99.03038961,3.398846154,37.44695652,89.50433333,78.01970732,90.74851852,90.33818182,97.02625,98.6485,95.73103448,99.32958333,98.055625,82.60324324,89.18046512
HBCC_82009_FTX,H2,99.01705426,NA,0.3658677686,5.852,50.0175641,92.235625,4.804,9.425555556,48.852,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.14052632,98.32269231,0.4624752475,54.0075,NA,98.05733333,99.394,93.77473684,NA,NA,94.54388889,83.82217391,NA,NA,NA,41.06169492,99.0425,1.122307692,7.298148148,89.4016,NA,NA,NA,95.49409091,NA,97.9416,NA,84.25,NA,NA,NA,0.0,NA,NA,91.72294118,32.86786885,NA,NA,NA,NA,NA,95.53421053,NA,88.73857143,11.39969072,98.680625,0.08120481928,98.48434783,95.71958333,0.04627659574,83.14481481,NA,NA,92.42708333,98.51363636,0.45525,NA,2.083589744,NA,NA,27.09782609,82.72488372,NA,12.41106195,97.60727273,NA,22.1025,2.475555556,97.36369427,NA,NA,NA,NA,NA,86.91454545,95.48708333,99.488,99.30133333,99.35826087,86.549375,78.1027027,NA
HBCC_82010_FTX,H1,90.90305556,0.098,0.1281666667,4.7002,54.124,80.3025,3.89060241,4.654074074,34.707,1.087071429,99.07388889,77.92588496,9.714666667,9.157388393,0.9270588235,65.16971429,90.51792453,99.21076923,90.42578947,97.1368,0.8132352941,19.6375,97.44179487,98.98966667,99.64933333,98.94736842,98.94636364,97.5695,98.56277778,89.9164,4.771642512,0.2224,85.95307692,34.85762712,98.75275,3.644761905,3.694181818,88.7836,98.806875,79.63236842,98.98141026,95.90522727,99.43965517,95.3456,80.24618123,80.51449541,6.193644315,94.04083333,93.26833333,0.3673170732,90.16695652,89.11254902,94.93337662,46.22278689,98.9424,0.1770658683,22.6919469,18.23736842,18.96555556,NA,97.11,93.50714286,11.61435233,97.2025,0.3166060606,98.055,83.51791667,0.0,90.18555556,98.83814815,0.1258385093,96.410625,97.94318182,1.12068323,9.279555556,4.572051282,90.12681818,98.662,21.52478261,95.97043478,90.39388889,10.85902062,97.40590909,97.14053571,39.308,4.497962963,99.03894737,1.373461538,78.83652174,88.36172414,92.70204878,98.38407407,74.33428571,97.82541667,98.33725,98.35033333,100.0,96.61625,85.01135135,85.60238095
HBCC_82010_FTX,H2,95.50712963,NA,0.118677686,4.0152,58.18267081,82.28125,11.05541667,9.125925926,31.0235,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.08368421,98.46296296,0.448627451,27.4605,NA,97.483,97.67866667,89.06210526,NA,NA,99.03222222,85.1792,NA,NA,NA,31.8779661,98.27763158,1.431333333,7.695185185,86.1872,NA,NA,NA,95.44659091,NA,96.186,NA,85.65323232,NA,NA,NA,0.04520325203,NA,NA,96.8312987,42.72203297,NA,NA,NA,NA,NA,94.64157895,NA,97.1147619,15.54108247,98.223125,0.1195180723,97.9226087,94.20083333,0.0,95.04076923,NA,NA,91.83854167,97.79863636,0.7018012422,NA,0.73,NA,NA,13.72181818,90.2855814,NA,10.92880531,97.75954545,NA,42.165,3.358888889,99.13082353,NA,NA,NA,NA,NA,82.38095238,98.91304348,99.40975,99.25551724,99.23625,98.344375,89.46,NA
